Key Id,Label,Series Break
PDSIRRA-CBGO,"Reverse Repurchase Agreements: Other - Cleared Bilateral, General - Overnight and Continuing",SBN2024
PDSIRRA-CBGOTAL30,"Reverse Repurchase Agreements: Other - Cleared Bilateral, General - Term Agreements (less than 30 days)",SBN2024
PDSIRRA-CBGOTAG30,"Reverse Repurchase Agreements: Other - Cleared Bilateral, General - Term Agreements (30 days or greater)",SBN2024
PDSIRRA-CBSO,"Reverse Repurchase Agreements: Other - Cleared Bilateral, Specified - Overnight and Continuing",SBN2024
PDSIRRA-CBSOTAL30,"Reverse Repurchase Agreements: Other - Cleared Bilateral, Specified - Term Agreements (less than 30 days)",SBN2024
PDSIRRA-CBSOTAG30,"Reverse Repurchase Agreements: Other - Cleared Bilateral, Specified - Term Agreements (30 days or greater)",SBN2024
PDSIRRA-CBSPO,"Reverse Repurchase Agreements: Other - Cleared Bilateral, Sponsored - Overnight and Continuing",SBN2024
PDSIRRA-CBSPOTAL30,"Reverse Repurchase Agreements: Other - Cleared Bilateral, Sponsored - Term Agreements (less than 30 days)",SBN2024
PDSIRRA-CBSPOTAG30,"Reverse Repurchase Agreements: Other - Cleared Bilateral, Sponsored - Term Agreements (30 days or greater)",SBN2024
PDSIRRA-GCFO,Reverse Repurchase Agreements: Other - GCF - Overnight and Continuing,SBN2024
PDSIRRA-GCFOTAL30,Reverse Repurchase Agreements: Other - GCF - Term Agreements (less than 30 days),SBN2024
PDSIRRA-GCFOTAG30,Reverse Repurchase Agreements: Other - GCF - Term Agreements (30 days or greater),SBN2024
PDSIRRA-TRIGO,Reverse Repurchase Agreements: Other - Triparty (excluding GCF) - General Collateral - Overnight and Continuing,SBN2024
PDSIRRA-TRIGOTAL30,Reverse Repurchase Agreements: Other - Triparty (excluding GCF) - General Collateral - Term Agreements (less than 30 days),SBN2024
PDSIRRA-TRIGOTAG30,Reverse Repurchase Agreements: Other - Triparty (excluding GCF) - General Collateral - Term Agreements (30 days or greater),SBN2024
PDSIRRA-TRISPO,Reverse Repurchase Agreements: Other - Triparty (excluding GCF) - Sponsored General Collateral - Overnight and Continuing,SBN2024
PDSIRRA-TRISPOTAL30,Reverse Repurchase Agreements: Other - Triparty (excluding GCF) - Sponsored General Collateral - Term Agreements (less than 30 days),SBN2024
PDSIRRA-TRISPOTAG30,Reverse Repurchase Agreements: Other - Triparty (excluding GCF) - Sponsored General Collateral - Term Agreements (30 days or greater),SBN2024
PDSIRRA-UBGO,"Reverse Repurchase Agreements: Other - Uncleared Bilateral, General - Overnight and Continuing",SBN2024
PDSIRRA-UBGOTAL30,"Reverse Repurchase Agreements: Other - Uncleared Bilateral, General - Term Agreements (less than 30 days)",SBN2024
PDSIRRA-UBGOTAG30,"Reverse Repurchase Agreements: Other - Uncleared Bilateral, General - Term Agreements (30 days or greater)",SBN2024
PDSIRRA-UBSO,"Reverse Repurchase Agreements: Other - Uncleared Bilateral, Specified - Overnight and Continuing",SBN2024
PDSIRRA-UBSOTAL30,"Reverse Repurchase Agreements: Other - Uncleared Bilateral, Specified - Term Agreements (less than 30 days)",SBN2024
PDSIRRA-UBSOTAG30,"Reverse Repurchase Agreements: Other - Uncleared Bilateral, Specified - Term Agreements (30 days or greater)",SBN2024
PDSIRRA-CBGUTST,"Reverse Repurchase Agreements: U.S. Treasury Inflation-Protected Securities (TIPS) - Cleared Bilateral, General - Overnight and Continuing",SBN2024
PDSIRRA-CBGUTSTTAL30,"Reverse Repurchase Agreements: U.S. Treasury Inflation-Protected Securities (TIPS) - Cleared Bilateral, General - Term Agreements (less than 30 days)",SBN2024
PDSIRRA-CBGUTSTTAG30,"Reverse Repurchase Agreements: U.S. Treasury Inflation-Protected Securities (TIPS) - Cleared Bilateral, General - Term Agreements (30 days or greater)",SBN2024
PDSIRRA-CBSUTST,"Reverse Repurchase Agreements: U.S. Treasury Inflation-Protected Securities (TIPS) - Cleared Bilateral, Specified - Overnight and Continuing",SBN2024
PDSIRRA-CBSUTSTTAL30,"Reverse Repurchase Agreements: U.S. Treasury Inflation-Protected Securities (TIPS) - Cleared Bilateral, Specified - Term Agreements (less than 30 days)",SBN2024
PDSIRRA-CBSUTSTTAG30,"Reverse Repurchase Agreements: U.S. Treasury Inflation-Protected Securities (TIPS) - Cleared Bilateral, Specified - Term Agreements (30 days or greater)",SBN2024
PDSIRRA-CBSPUTST,"Reverse Repurchase Agreements: U.S. Treasury Inflation-Protected Securities (TIPS) - Cleared Bilateral, Sponsored - Overnight and Continuing",SBN2024
PDSIRRA-CBSPUTSTTAL30,"Reverse Repurchase Agreements: U.S. Treasury Inflation-Protected Securities (TIPS) - Cleared Bilateral, Sponsored - Term Agreements (less than 30 days)",SBN2024
PDSIRRA-CBSPUTSTTAG30,"Reverse Repurchase Agreements: U.S. Treasury Inflation-Protected Securities (TIPS) - Cleared Bilateral, Sponsored - Term Agreements (30 days or greater)",SBN2024
PDSIRRA-GCFUTST,Reverse Repurchase Agreements: U.S. Treasury Inflation-Protected Securities (TIPS) - GCF - Overnight and Continuing,SBN2024
PDSIRRA-GCFUTSTTAL30,Reverse Repurchase Agreements: U.S. Treasury Inflation-Protected Securities (TIPS) - GCF - Term Agreements (less than 30 days),SBN2024
PDSIRRA-GCFUTSTTAG30,Reverse Repurchase Agreements: U.S. Treasury Inflation-Protected Securities (TIPS) - GCF - Term Agreements (30 days or greater),SBN2024
PDSIRRA-TRIGUTST,Reverse Repurchase Agreements: U.S. Treasury Inflation-Protected Securities (TIPS) - Triparty (excluding GCF) - General Collateral - Overnight and Continuing,SBN2024
PDSIRRA-TRIGUTSTTAL30,Reverse Repurchase Agreements: U.S. Treasury Inflation-Protected Securities (TIPS) - Triparty (excluding GCF) - General Collateral - Term Agreements (less than 30 days),SBN2024
PDSIRRA-TRIGUTSTTAG30,Reverse Repurchase Agreements: U.S. Treasury Inflation-Protected Securities (TIPS) - Triparty (excluding GCF) - General Collateral - Term Agreements (30 days or greater),SBN2024
PDSIRRA-TRISPUTST,Reverse Repurchase Agreements: U.S. Treasury Inflation-Protected Securities (TIPS) - Triparty (excluding GCF) - Sponsored General Collateral - Overnight and Continuing,SBN2024
PDSIRRA-TRISPUTSTTAL30,Reverse Repurchase Agreements: U.S. Treasury Inflation-Protected Securities (TIPS) - Triparty (excluding GCF) - Sponsored General Collateral - Term Agreements (less than 30 days),SBN2024
PDSIRRA-TRISPUTSTTAG30,Reverse Repurchase Agreements: U.S. Treasury Inflation-Protected Securities (TIPS) - Triparty (excluding GCF) - Sponsored General Collateral - Term Agreements (30 days or greater),SBN2024
PDSIRRA-UBGUTST,"Reverse Repurchase Agreements: U.S. Treasury Inflation-Protected Securities (TIPS) - Uncleared Bilateral, General - Overnight and Continuing",SBN2024
PDSIRRA-UBGUTSTTAL30,"Reverse Repurchase Agreements: U.S. Treasury Inflation-Protected Securities (TIPS) - Uncleared Bilateral, General - Term Agreements (less than 30 days)",SBN2024
PDSIRRA-UBGUTSTTAG30,"Reverse Repurchase Agreements: U.S. Treasury Inflation-Protected Securities (TIPS) - Uncleared Bilateral, General - Term Agreements (30 days or greater)",SBN2024
PDSIRRA-UBSUTST,"Reverse Repurchase Agreements: U.S. Treasury Inflation-Protected Securities (TIPS) - Uncleared Bilateral, Specified - Overnight and Continuing",SBN2024
PDSIRRA-UBSUTSTTAL30,"Reverse Repurchase Agreements: U.S. Treasury Inflation-Protected Securities (TIPS) - Uncleared Bilateral, Specified - Term Agreements (less than 30 days)",SBN2024
PDSIRRA-UBSUTSTTAG30,"Reverse Repurchase Agreements: U.S. Treasury Inflation-Protected Securities (TIPS) - Uncleared Bilateral, Specified - Term Agreements (30 days or greater)",SBN2024
PDSIRRA-CBGUTSET,"Reverse Repurchase Agreements: U.S. Treasury securities (excluding TIPS) - Cleared Bilateral, General - Overnight and Continuing",SBN2024
PDSIRRA-CBGUTSETTAL30,"Reverse Repurchase Agreements: U.S. Treasury securities (excluding TIPS) - Cleared Bilateral, General - Term Agreements (less than 30 days)",SBN2024
PDSIRRA-CBGUTSETTAG30,"Reverse Repurchase Agreements: U.S. Treasury securities (excluding TIPS) - Cleared Bilateral, General - Term Agreements (30 days or greater)",SBN2024
PDSIRRA-CBSUTSET,"Reverse Repurchase Agreements: U.S. Treasury securities (excluding TIPS) - Cleared Bilateral, Specified - Overnight and Continuing",SBN2024
PDSIRRA-CBSUTSETTAL30,"Reverse Repurchase Agreements: U.S. Treasury securities (excluding TIPS) - Cleared Bilateral, Specified - Term Agreements (less than 30 days)",SBN2024
PDSIRRA-CBSUTSETTAG30,"Reverse Repurchase Agreements: U.S. Treasury securities (excluding TIPS) - Cleared Bilateral, Specified - Term Agreements (30 days or greater)",SBN2024
PDSIRRA-CBSPUTSET,"Reverse Repurchase Agreements: U.S. Treasury securities (excluding TIPS) - Cleared Bilateral, Sponsored - Overnight and Continuing",SBN2024
PDSIRRA-CBSPUTSETTAL30,"Reverse Repurchase Agreements: U.S. Treasury securities (excluding TIPS) - Cleared Bilateral, Sponsored - Term Agreements (less than 30 days)",SBN2024
PDSIRRA-CBSPUTSETTAG30,"Reverse Repurchase Agreements: U.S. Treasury securities (excluding TIPS) - Cleared Bilateral, Sponsored - Term Agreements (30 days or greater)",SBN2024
PDSIRRA-GCFUTSET,Reverse Repurchase Agreements: U.S. Treasury securities (excluding TIPS) - GCF - Overnight and Continuing,SBN2024
PDSIRRA-GCFUTSETTAL30,Reverse Repurchase Agreements: U.S. Treasury securities (excluding TIPS) - GCF - Term Agreements (less than 30 days),SBN2024
PDSIRRA-GCFUTSETTAG30,Reverse Repurchase Agreements: U.S. Treasury securities (excluding TIPS) - GCF - Term Agreements (30 days or greater),SBN2024
PDSIRRA-TRIGUTSET,Reverse Repurchase Agreements: U.S. Treasury securities (excluding TIPS) - Triparty (excluding GCF) - General Collateral - Overnight and Continuing,SBN2024
PDSIRRA-TRIGUTSETTAL30,Reverse Repurchase Agreements: U.S. Treasury securities (excluding TIPS) - Triparty (excluding GCF) - General Collateral - Term Agreements (less than 30 days),SBN2024
PDSIRRA-TRIGUTSETTAG30,Reverse Repurchase Agreements: U.S. Treasury securities (excluding TIPS) - Triparty (excluding GCF) - General Collateral - Term Agreements (30 days or greater),SBN2024
PDSIRRA-TRISPUTSET,Reverse Repurchase Agreements: U.S. Treasury securities (excluding TIPS) - Triparty (excluding GCF) - Sponsored General Collateral - Overnight and Continuing,SBN2024
PDSIRRA-TRISPUTSETTAL30,Reverse Repurchase Agreements: U.S. Treasury securities (excluding TIPS) - Triparty (excluding GCF) - Sponsored General Collateral - Term Agreements (less than 30 days),SBN2024
PDSIRRA-TRISPUTSETTAG30,Reverse Repurchase Agreements: U.S. Treasury securities (excluding TIPS) - Triparty (excluding GCF) - Sponsored General Collateral - Term Agreements (30 days or greater),SBN2024
PDSIRRA-UBGUTSET,"Reverse Repurchase Agreements: U.S. Treasury securities (excluding TIPS) - Uncleared Bilateral, General - Overnight and Continuing",SBN2024
PDSIRRA-UBGUTSETTAL30,"Reverse Repurchase Agreements: U.S. Treasury securities (excluding TIPS) - Uncleared Bilateral, General - Term Agreements (less than 30 days)",SBN2024
PDSIRRA-UBGUTSETTAG30,"Reverse Repurchase Agreements: U.S. Treasury securities (excluding TIPS) - Uncleared Bilateral, General - Term Agreements (30 days or greater)",SBN2024
PDSIRRA-UBSUTSET,"Reverse Repurchase Agreements: U.S. Treasury securities (excluding TIPS) - Uncleared Bilateral, Specified - Overnight and Continuing",SBN2024
PDSIRRA-UBSUTSETTAL30,"Reverse Repurchase Agreements: U.S. Treasury securities (excluding TIPS) - Uncleared Bilateral, Specified - Term Agreements (less than 30 days)",SBN2024
PDSIRRA-UBSUTSETTAG30,"Reverse Repurchase Agreements: U.S. Treasury securities (excluding TIPS) - Uncleared Bilateral, Specified - Term Agreements (30 days or greater)",SBN2024
PDSIOSB-UTST,TREASURY INFLATION-PROTECTED SECURITIES (TIPS) OTHER FINANCING ACTIVITY - DEALER FINANCING SECURITIES BORROWED: OVERNIGHT AND CONTINUING.,SBN2024
PDSIOSB-UTSTTAG30,TREASURY INFLATION-PROTECTED SECURITIES (TIPS) OTHER FINANCING ACTIVITY - DEALER FINANCING SECURITIES BORROWED: TERM AGREEMENTS (30 DAYS OR GREATER),SBN2024
PDSIOSB-UTSTTAL30,TREASURY INFLATION-PROTECTED SECURITIES (TIPS) OTHER FINANCING ACTIVITY - DEALER FINANCING SECURITIES BORROWED: TERM AGREEMENTS (LESS THAN 30 DAYS),SBN2024
PDSOOS-UTST,TREASURY INFLATION-PROTECTED SECURITIES (TIPS) OTHER FINANCING ACTIVITY - DEALER FINANCING SECURITIES LENT: OVERNIGHT AND CONTINUING.,SBN2024
PDSOOS-UTSTTAG30,TREASURY INFLATION-PROTECTED SECURITIES (TIPS) OTHER FINANCING ACTIVITY - DEALER FINANCING SECURITIES LENT: TERM AGREEMENTS (30 DAYS OR GREATER),SBN2024
PDSOOS-UTSTTAL30,TREASURY INFLATION-PROTECTED SECURITIES (TIPS) OTHER FINANCING ACTIVITY - DEALER FINANCING SECURITIES LENT: TERM AGREEMENTS (LESS THAN 30 DAYS),SBN2024
PDSIOSB-UTSET,U.S. TREASURY SECURITIES (EXCLUDING TREASURY INFLATION-PROTECTED SECURITIES (TIPS)) OTHER FINANCING ACTIVITY - DEALER FINANCING SECURITIES BORROWED: OVERNIGHT AND CONTINUING.,SBN2024
PDSIOSB-UTSETTAG30,U.S. TREASURY SECURITIES (EXCLUDING TREASURY INFLATION-PROTECTED SECURITIES (TIPS)) OTHER FINANCING ACTIVITY - DEALER FINANCING SECURITIES BORROWED: TERM AGREEMENTS (30 DAYS OR GREATER),SBN2024
PDSIOSB-UTSETTA30,U.S. TREASURY SECURITIES (EXCLUDING TREASURY INFLATION-PROTECTED SECURITIES (TIPS)) OTHER FINANCING ACTIVITY - DEALER FINANCING SECURITIES BORROWED: TERM AGREEMENTS (LESS THAN 30 DAYS),SBN2024
PDSOOS-UTSET,U.S. TREASURY SECURITIES (EXCLUDING TREASURY INFLATION-PROTECTED SECURITIES (TIPS)) OTHER FINANCING ACTIVITY - DEALER FINANCING SECURITIES LENT: OVERNIGHT AND CONTINUING.,SBN2024
PDSOOS-UTSETTAG30,U.S. TREASURY SECURITIES (EXCLUDING TREASURY INFLATION-PROTECTED SECURITIES (TIPS)) OTHER FINANCING ACTIVITY - DEALER FINANCING SECURITIES LENT: TERM AGREEMENTS (30 DAYS OR GREATER),SBN2024
PDSOOS-UTSETTAL30,U.S. TREASURY SECURITIES (EXCLUDING TREASURY INFLATION-PROTECTED SECURITIES (TIPS)) OTHER FINANCING ACTIVITY - DEALER FINANCING SECURITIES LENT: TERM AGREEMENTS (LESS THAN 30 DAYS),SBN2024
PDSIOSB-ABSC,Total - ASSET-BACKED SECURITIES OTHER FINANCING ACTIVITY SECURITIES BORROWED - DEALER FINANCING OVERNIGHT AND CONTINUING. - Change From Previous Week,SBN2024
PDSIOSB-CDC,Total - CORPORATE DEBT OTHER FINANCING ACTIVITY - DEALER FINANCING SECURITIES BORROWED: OVERNIGHT AND CONTINUING. - Change From Previous Week,SBN2024
PDSIOSB-EC,Total - EQUITIES OTHER FINANCING ACTIVITY - DEALER FINANCING SECURITIES BORROWED: OVERNIGHT AND CONTINUING. - Change From Previous Week,SBN2024
PDSIOSB-FGCMTOTC,"Total - Other Financing Activity, Securities Borrowed: Federal Agency and GSE CMBS - Overnight and Continuing - Change From Previous Week",SBN2024
PDSIOSB-FGEMC,Total - FEDERAL AGENCY AND GSE SECURITIES (EXCLUDING MBS) OTHER FINANCING ACTIVITY - DEALER FINANCING SECURITIES BORROWED: OVERNIGHT AND CONTINUING. - Change From Previous Week,SBN2024
PDSIOSB-FGMC,"Total - Other Financing Activity, Securities Borrowed: Federal Agency and GSE Residential MBS - Overnight and Continuing - Change From Previous Week",SBN2024
PDSIOSB-OC,Total - OTHER FINANCING ACTIVITY - DEALER FINANCING SECURITIES BORROWED: OVERNIGHT AND CONTINUING. - Change From Previous Week,SBN2024
PDSIOSB-UTSETC,Total - U.S. TREASURY SECURITIES (EXCLUDING TREASURY INFLATION-PROTECTED SECURITIES (TIPS)) OTHER FINANCING ACTIVITY - DEALER FINANCING SECURITIES BORROWED: OVERNIGHT AND CONTINUING. - Change From Previous Week,SBN2024
PDSIOSB-UTSTC,Total - TREASURY INFLATION-PROTECTED SECURITIES (TIPS) OTHER FINANCING ACTIVITY - DEALER FINANCING SECURITIES BORROWED: OVERNIGHT AND CONTINUING. - Change From Previous Week,SBN2024
PDSIRRA-ABSC,Total - Reverse Repurchase Agreements: Asset-backed securities - Triparty (excluding GCF) - Term Agreements (30 days or greater) - Change From Previous Week,SBN2024
PDSIRRA-CDC,Total - Reverse Repurchase Agreements: Corporate Debt - Triparty (excluding GCF) - Term Agreements (30 days or greater) - Change From Previous Week,SBN2024
PDSIRRA-EC,Total - Reverse Repurchase Agreements: Equities - Triparty (excluding GCF) - Term Agreements (30 days or greater) - Change From Previous Week,SBN2024
PDSIRRA-FGCMTOTC,Total - Reverse Repurchase Agreements: Federal Agency and GSE CMBS - Triparty (excluding GCF) - Term Agreements (30 days or greater) - Change From Previous Week,SBN2024
PDSIRRA-FGEMC,Total - Reverse Repurchase Agreements: Federal Agency and GSE Securities (excluding MBS) - Triparty (excluding GCF) - Term Agreements (30 days or greater) - Change From Previous Week,SBN2024
PDSIRRA-FGMC,Total - Reverse Repurchase Agreements: Federal Agency and GSE Residential MBS - Triparty (excluding GCF) - Term Agreements (30 days or greater) - Change From Previous Week,SBN2024
PDSIRRA-OC,Total - Reverse Repurchase Agreements: Other - Triparty (excluding GCF) - Term Agreements (30 days or greater) - Change From Previous Week,SBN2024
PDSIRRA-UTSETC,Total - Reverse Repurchase Agreements: U.S. Treasury securities (excluding TIPS) - Triparty (excluding GCF) - Term Agreements (30 days or greater) - Change From Previous Week,SBN2024
PDSIRRA-UTSTC,Total - Reverse Repurchase Agreements: U.S. Treasury Inflation-Protected Securities (TIPS) - Triparty (excluding GCF) - Term Agreements (30 days or greater) - Change From Previous Week,SBN2024
PDSOOS-ABSC,Total - ASSET-BACKED SECURITIES OTHER FINANCING ACTIVITY SECURITIES LENT - DEALER FINANCING OVERNIGHT AND CONTINUING. - Change From Previous Week,SBN2024
PDSOOS-CDC,Total - CORPORATE DEBT OTHER FINANCING ACTIVITY - DEALER FINANCING SECURITIES LENT: OVERNIGHT AND CONTINUING. - Change From Previous Week,SBN2024
PDSOOS-EC,Total - EQUITIES OTHER FINANCING ACTIVITY - DEALER FINANCING SECURITIES LENT: OVERNIGHT AND CONTINUING. - Change From Previous Week,SBN2024
